fname,reef_no,replicate,perimeter_m,area_m2,diam_longest_m,diam_perpendic_m,imagery_resolution_m,date,method,platform,imagery_type,provider,instrument,observer,notes,X1,reef_no;replicate;perimeter_m;area_m2;diam_longest_m;diam_perpendic_m;imagery_resolution_m;date;method;platform;imagery_type;provider;instrument;observer;notes,dt
data/Module1_MeasuringReefs_groupShawna.csv,12,1,401,12539,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,241,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,2,395,12167,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,242,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,3,386,11529,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,243,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,1,459,12220,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,244,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,2,403,13790,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,245,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,3,378,12440,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,246,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,1,448,12560,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,247,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,2,393,11840,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,248,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,3,412,11820,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,249,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,1,387,11050,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,250,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,2,404,13930,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,251,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,3,411,11400,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,252,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,1,416,12910,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,253,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,12,2,398,12850,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,254,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,12,3,408,12480,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,255,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,1,226,3953,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,NH,NA,256,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,2,221,3817,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,NH,NA,257,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,3,218,3713,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,NH,NA,258,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,1,222,3848,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",NH,NA,259,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,2,226,3976,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",NH,NA,260,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,3,217,3675,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",NH,NA,261,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,1,205,3250,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,NH,NA,262,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,2,217,3676,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,NH,NA,263,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,3,221,3760,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,NH,NA,264,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,1,229,4077,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,265,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,2,227,4018,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,266,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,3,220,3738,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,267,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,1,253,3560,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,268,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,2,224,3440,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,269,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,3,213,3270,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,270,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,1,220,3560,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,271,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,2,216,3720,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,272,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,3,212,3e3,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,273,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,1,225,3510,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,274,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,2,216,3130,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,275,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,3,203,3250,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,276,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,1,200,3030,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,277,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,2,194,3430,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,278,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,3,218,2920,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,279,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,1,140,1478,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,NH,NA,280,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,2,139,1517,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,NH,NA,281,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,3,138,1478,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,NH,NA,282,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,1,142,1577,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",NH,NA,283,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,19,2,135,1424,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",NH,NA,284,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,19,3,133,1385,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",NH,NA,285,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,19,1,136,1434,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,NH,NA,286,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,2,123,1148,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,NH,NA,287,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,3,134,1261,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,NH,NA,288,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,1,146,1643,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,289,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,2,136,1430,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,290,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,3,131,1350,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),NH,NA,291,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,1,136,1660,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,292,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,2,140,1440,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,293,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,3,140,1530,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),NH,NA,294,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,1,117,1800,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,295,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,2,139,1420,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,296,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,3,134,1390,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,NH,NA,297,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,1,126,1440,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,298,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,2,120,1380,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,299,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,3,123,1290,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,NH,NA,300,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,1,131,1420,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,301,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,2,126,1140,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,302,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,3,120,1210,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,NH,NA,303,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,1,189.92,2743.42,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,304,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,2,193.14,2888.12,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,305,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,3,189.05,2765.83,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,306,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,16,1,182.91,2518.47,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,307,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,2,186.45,2589.5,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,308,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,3,189.12,2626.3,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,309,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,16,1,185.06,2585.93,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,310,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,2,194.04,2823.95,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,311,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,3,198.53,2926.83,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,312,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,16,1,180.73,2454.2,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,313,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,2,191.24,2644.79,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,314,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,3,182.06,2506.58,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,315,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,16,1,212.69,3400,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,316,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,2,206.14,3410,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,317,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,3,218.93,3430,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,318,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,16,1,202.82,3140,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,319,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,2,206.11,3210,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,320,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,3,215.17,3260,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,321,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,16,1,293.02,7030,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,322,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,2,287.24,6780,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,323,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,3,309.4,6920,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,324,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,16,1,281.66,7740,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,325,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,2,289.55,7640,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,326,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,16,3,293.93,7280,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,327,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,1,111.31,931.06,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,328,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,2,108.82,910.27,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,329,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,3,111.06,948.35,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,330,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,1,111.27,895.95,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,331,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,19,2,113.64,954.6,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,332,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,19,3,115.58,957.96,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,333,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,19,1,113.48,927.1,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,334,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,2,108.09,908.19,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,335,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,3,112.62,951.33,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,336,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,19,1,108.45,862.23,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,337,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,2,111.15,951.66,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,338,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,3,114.61,965.79,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,339,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,19,1,196.96,2270,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,340,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,2,187.11,2640,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,341,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,3,183.21,2590,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,342,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,19,1,155.63,2220,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,343,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,2,171.3,2460,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,344,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,3,168.08,2450,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,345,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,19,1,170.39,2210,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,346,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,2,179.43,2790,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,347,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,3,180.74,2210,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,348,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,19,1,NA,NA,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,349,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,2,NA,NA,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,350,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,3,NA,NA,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,351,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,12,1,396.68,11950.2,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,352,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,12,2,394.01,11912.19,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,353,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,12,3,398.4,12263.73,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,TJQ,NA,354,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,12,1,404.64,11917.33,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,355,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,12,2,385.21,10960.36,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,356,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,12,3,383.41,11229.67,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",TJQ,NA,357,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,12,1,372.75,10604.42,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,358,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,12,2,373.86,10497.13,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,359,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,12,3,372.19,10438.5,NA,NA,1,20110108,imagery,Google Earth,satellite,DigitalGlobe,Ikonos,TJQ,NA,360,NA,2011-01-08
data/Module1_MeasuringReefs_groupShawna.csv,12,1,380.32,10847.51,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,361,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,2,375.45,10732.72,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,362,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,3,374.47,10660.05,NA,NA,2,20030412,imagery,Google Earth,satellite,DigitalGlobe,EarlyBird-1 (not 100% sure),TJQ,NA,363,NA,2003-04-12
data/Module1_MeasuringReefs_groupShawna.csv,12,1,418.76,12090,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,364,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,2,413.89,12710,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,365,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,3,409.33,12808,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),TJQ,NA,366,NA,2019-03-16
data/Module1_MeasuringReefs_groupShawna.csv,12,1,393.19,12280,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,367,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,2,404.86,12680,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,368,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,3,410.11,12e3,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,TJQ,NA,369,NA,2016-02-08
data/Module1_MeasuringReefs_groupShawna.csv,12,1,387.77,11200,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,370,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,2,402.05,12640,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,371,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,3,397.76,12950,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,TJQ,NA,372,NA,2018-03-07
data/Module1_MeasuringReefs_groupShawna.csv,12,1,428.8,15040,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,373,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,12,2,464.65,15920,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,374,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,12,3,461.76,15720,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,TJQ,NA,375,NA,2019-03-28
data/Module1_MeasuringReefs_groupShawna.csv,19,1,143,946,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,MICG,PR19_0.15_01_MICG,376,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,2,116,1002,NA,NA,0.15,20130115,imagery,Google Earth,aerial,unknown,unknown,MICG,PR19_0.15_02_MICG,377,NA,2013-01-15
data/Module1_MeasuringReefs_groupShawna.csv,19,1,127.06,1069.22,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",MICG,PR19_0.5_01_MICG,378,NA,2013-08-22
data/Module1_MeasuringReefs_groupShawna.csv,19,2,128,1246,NA,NA,0.5,20130822,imagery,Google Earth,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",MICG,PR19_0.5_02_MICG,379,NA,2013-08-22
